time,x,y,heading_deg,steer_deg,xte,target_idx
156.59,-9.117,5.824,0.87,-8.26,0.376,503
156.69,-9.001,5.807,0.38,-7.74,0.350,503
156.79,-8.846,5.806,-0.09,-7.73,0.394,503
156.89,-8.675,5.810,-0.56,-5.87,0.393,504
157.00,-8.531,5.820,-0.91,-6.08,0.363,504
157.10,-8.399,5.848,-1.28,-6.65,0.403,504
157.20,-8.274,5.797,-1.68,-5.47,0.407,504
157.30,-8.104,5.764,-2.01,-3.27,0.334,505
157.41,-7.911,5.766,-2.20,-3.54,0.313,505
157.51,-7.794,5.817,-2.42,-4.71,0.399,505
157.61,-7.640,5.757,-2.70,-2.11,0.361,506
157.72,-7.481,5.755,-2.83,-2.24,0.300,506
157.82,-7.332,5.791,-2.96,-3.17,0.349,506
157.92,-7.177,5.740,-3.15,-1.11,0.384,507
158.02,-7.049,5.742,-3.22,-1.27,0.317,507
158.13,-6.898,5.732,-3.29,-1.24,0.274,507
158.23,-6.772,5.751,-3.37,-1.81,0.322,507
158.33,-6.598,5.725,-3.48,-0.49,0.347,508
158.43,-6.461,5.690,-3.51,0.02,0.248,508
158.54,-6.277,5.716,-3.51,-0.78,0.276,508
158.64,-6.155,5.718,-3.55,-1.00,0.341,508
158.74,-5.983,5.647,-3.61,1.04,0.234,509
158.85,-5.873,5.672,-3.55,0.38,0.216,509
158.95,-5.688,5.637,-3.53,0.92,0.237,509
159.05,-5.551,5.609,-3.47,1.62,0.282,510
159.15,-5.413,5.649,-3.37,0.66,0.216,510
159.26,-5.273,5.637,-3.34,0.74,0.184,510
159.36,-5.124,5.583,-3.29,1.78,0.227,510
159.46,-4.982,5.648,-3.18,0.52,0.276,511
159.57,-4.810,5.567,-3.15,1.98,0.113,511
159.67,-4.662,5.582,-3.03,1.48,0.172,511
159.77,-4.495,5.594,-2.95,1.24,0.280,512
159.87,-4.373,5.604,-2.87,0.91,0.190,512
159.98,-4.207,5.561,-2.82,1.65,0.112,512
160.08,-4.075,5.553,-2.72,1.66,0.200,512
160.19,-3.915,5.553,-2.62,1.57,0.218,513
160.29,-3.741,5.544,-2.52,1.61,0.089,513
160.39,-3.587,5.555,-2.43,1.23,0.164,513
160.49,-3.489,5.578,-2.35,35.71,0.259,514
160.59,-3.282,5.534,0.12,35.98,0.121,514
160.69,-3.185,5.563,2.61,35.70,0.105,514
160.80,-2.990,5.523,5.08,35.89,0.208,514
160.90,-2.868,5.581,7.57,35.79,0.245,514
161.01,-2.693,5.578,10.05,35.92,0.126,514
161.11,-2.578,5.598,12.54,35.68,0.161,514
161.21,-2.446,5.638,15.01,35.59,0.277,514
161.31,-2.263,5.662,17.47,35.84,0.246,514
161.41,-2.152,5.752,19.95,35.70,0.295,514
161.51,-2.019,5.773,22.42,35.56,0.332,514
161.62,-1.827,5.810,24.88,35.97,0.422,514
161.72,-1.709,5.878,27.38,35.82,0.436,514
161.83,-1.595,5.963,29.86,35.69,0.504,514
161.93,-1.427,6.020,32.33,36.02,0.586,514
162.04,-1.307,6.120,34.83,36.03,0.706,514
162.14,-1.193,6.207,37.33,35.94,0.760,514
162.24,-1.055,6.266,39.82,36.06,0.808,514
162.34,-1.000,6.422,42.32,35.54,0.966,514
162.44,-0.864,6.490,44.78,35.78,1.051,514
162.54,-0.759,6.615,47.26,27.67,1.179,515
162.64,-0.621,6.745,49.06,18.76,1.290,516
162.75,-0.539,6.844,50.23,18.52,1.386,516
162.86,-0.401,6.941,51.38,8.98,1.489,517
162.96,-0.373,7.027,51.92,7.95,1.577,517
163.07,-0.256,7.166,52.40,-1.62,1.727,518
163.17,-0.190,7.322,52.30,-9.98,1.874,519
163.27,-0.058,7.393,51.70,-8.69,1.936,519
163.37,0.011,7.522,51.17,-9.24,2.064,519
163.47,0.066,7.657,50.62,-15.73,2.200,520
163.57,0.217,7.723,49.65,-14.34,2.275,520
163.67,0.300,7.853,48.77,-18.67,2.156,521
163.78,0.415,7.985,47.61,-18.92,2.017,521
163.88,0.488,8.060,46.43,-18.45,1.940,521
163.98,0.594,8.206,45.28,-21.46,1.796,522
164.09,0.674,8.325,43.93,-21.78,1.683,522
164.19,0.828,8.389,42.56,-20.89,1.621,522
164.29,0.890,8.506,41.24,-22.42,1.499,523
164.39,1.059,8.581,39.83,-21.97,1.420,523
164.49,1.148,8.728,38.44,-22.98,1.279,523
164.60,1.273,8.801,36.98,-22.71,1.223,524
164.70,1.372,8.911,35.54,-23.04,1.099,524
164.80,1.511,8.987,34.08,-22.89,1.013,524
164.90,1.623,9.060,32.63,-22.70,0.946,524
165.01,1.783,9.134,31.19,-22.03,0.898,525
165.11,1.907,9.214,29.80,-22.09,0.794,525
165.21,2.048,9.289,28.40,-22.16,0.711,525
165.32,2.127,9.357,27.00,-20.90,0.651,526
165.42,2.259,9.449,25.69,-21.32,0.600,526
165.52,2.424,9.514,24.35,-21.42,0.497,526
165.62,2.532,9.550,23.00,-20.86,0.450,526
165.73,2.717,9.600,21.69,-19.34,0.443,527
165.82,2.828,9.679,20.48,-19.69,0.379,527
165.93,2.959,9.720,19.25,-19.45,0.290,527
166.03,3.107,9.767,18.04,-17.68,0.246,528
166.13,3.253,9.794,16.94,-17.38,0.303,528
166.23,3.432,9.876,15.87,-18.28,0.161,528
166.34,3.559,9.898,14.73,-17.83,0.105,528
166.44,3.713,9.960,13.63,-16.26,0.181,529
166.55,3.869,9.984,12.62,-16.12,0.173,529
166.65,3.950,10.034,11.63,-16.19,0.098,529
166.76,4.146,10.062,10.63,-14.26,0.122,530
166.86,4.310,10.084,9.76,-14.23,0.251,530
166.96,4.429,10.092,8.89,-13.79,0.149,530
167.06,4.576,10.142,8.04,-14.37,0.145,530
167.17,4.730,10.194,7.16,-12.72,0.267,531
167.28,4.897,10.157,6.39,-11.73,0.221,531
167.38,5.027,10.182,5.67,-11.84,0.184,531
167.48,5.205,10.211,4.95,-10.21,0.261,532
167.58,5.333,10.206,4.33,-9.80,0.304,532
167.68,5.489,10.236,3.74,-10.22,0.245,532
167.79,5.610,10.209,3.12,-7.60,0.216,533
167.89,5.797,10.251,2.66,-8.36,0.347,533
167.99,5.919,10.249,2.16,-8.11,0.287,533
168.09,6.099,10.254,1.67,-8.23,0.257,533
168.20,6.196,10.247,1.17,-6.08,0.281,534
168.30,6.365,10.251,0.80,-6.17,0.323,534
168.40,6.521,10.267,0.43,-6.50,0.271,534
168.50,6.682,10.284,0.04,-5.28,0.306,535
168.60,6.836,10.290,-0.28,-5.42,0.374,535
168.70,6.959,10.280,-0.60,-5.14,0.302,535
168.80,7.128,10.259,-0.91,-3.51,0.265,536
168.91,7.269,10.231,-1.12,-2.99,0.303,536
169.01,7.415,10.223,-1.30,-2.90,0.276,536
169.12,7.578,10.260,-1.48,-3.83,0.260,536
169.22,7.714,10.237,-1.71,-2.26,0.274,537
169.33,7.874,10.288,-1.84,-3.40,0.356,537
169.43,8.021,10.243,-2.05,-2.51,0.250,537
169.53,8.173,10.236,-2.20,-1.55,0.253,538
169.63,8.307,10.227,-2.29,-1.45,0.319,538
169.74,8.484,10.247,-2.38,-2.05,0.268,538
169.84,8.606,10.181,-2.50,-0.62,0.182,538
169.95,8.744,10.212,-2.54,-0.75,0.263,539
170.05,8.905,10.210,-2.58,-0.86,0.282,539
170.15,9.085,10.161,-2.64,0.05,0.161,539
170.25,9.197,10.197,-2.63,-0.29,0.222,540
170.36,9.348,10.176,-2.65,-0.02,0.306,540
170.46,9.523,10.192,-2.65,-0.55,0.207,540
170.57,9.666,10.142,-2.68,0.79,0.158,541
170.67,9.839,10.182,-2.64,-0.14,0.302,541
170.78,9.981,10.165,-2.65,0.08,0.206,541
170.88,10.121,10.149,-2.64,0.31,0.150,541
170.98,10.291,10.130,-2.62,0.90,0.228,542
171.09,10.399,10.128,-2.57,0.81,0.245,542
171.19,10.584,10.141,-2.52,0.36,0.143,542
171.30,10.726,10.081,-2.50,1.68,0.143,543
171.40,10.878,10.101,-2.40,1.14,0.256,543
171.50,11.011,10.107,-2.33,0.88,0.148,543
171.61,11.162,10.099,-2.28,1.07,0.110,544
171.71,11.314,10.087,-2.21,1.18,0.219,544
171.81,11.493,10.075,-2.14,1.31,0.147,544
171.92,11.637,10.128,-2.06,-0.04,0.129,544
172.02,11.799,10.065,-2.06,1.41,0.192,545
172.13,11.919,10.051,-1.98,1.59,0.212,545
172.23,12.064,10.118,-1.88,-0.00,0.132,545
172.33,12.242,10.070,-1.88,1.09,0.137,546
172.43,12.323,10.071,-1.82,0.98,0.212,546
172.53,12.501,10.038,-1.76,1.60,0.134,546
172.63,12.691,10.024,-1.66,1.66,0.066,547
172.74,12.789,10.052,-1.56,1.03,0.168,547
172.84,12.977,10.043,-1.50,1.14,0.163,547
172.94,13.114,10.032,-1.43,1.28,0.038,547
173.04,13.262,10.051,-1.36,0.77,0.138,548
173.15,13.441,10.035,-1.31,1.04,0.201,548
173.25,13.580,10.025,-1.25,1.18,0.064,548
173.35,13.681,10.035,-1.18,0.84,0.054,549
173.46,13.852,10.037,-1.13,0.74,0.216,549
173.56,14.020,10.019,-1.08,1.07,0.126,549
173.67,14.195,10.007,-1.02,1.15,0.051,550
173.77,14.303,10.029,-0.95,0.68,0.161,550
173.88,14.459,9.977,-0.91,1.69,0.192,550
173.98,14.628,10.005,-0.81,1.02,0.022,550
174.08,14.747,10.008,-0.75,0.80,0.098,551
174.19,14.900,10.011,-0.70,0.69,0.251,551
174.29,15.058,9.975,-0.66,1.44,0.100,551
174.39,15.241,9.974,-0.57,1.19,0.090,552
174.49,15.354,9.960,-0.50,1.42,0.203,552
174.59,15.516,9.991,-0.41,0.74,0.145,552
174.69,15.650,9.999,-0.37,0.55,0.010,552
174.80,15.839,9.980,-0.34,0.81,0.180,553
174.90,15.936,9.972,-0.29,0.94,0.231,553
175.01,16.150,9.976,-0.23,0.86,0.028,553
175.11,16.297,9.998,-0.18,0.27,0.132,554
175.22,16.429,9.989,-0.16,0.44,0.241,554
175.32,16.579,10.016,-0.14,-0.17,0.093,554
175.42,16.699,9.984,-0.15,0.57,0.032,554
175.52,16.866,9.975,-0.11,0.63,0.197,555
175.62,17.002,9.997,-0.07,0.16,0.173,555
175.73,17.158,10.013,-0.06,-0.19,0.022,555
175.83,17.320,10.019,-0.08,-0.27,0.146,556
175.94,17.447,10.013,-0.09,-0.13,0.234,556
176.04,17.616,9.982,-0.10,0.54,0.067,556
176.14,17.770,9.986,-0.07,0.34,0.090,557
176.24,17.930,9.993,-0.05,0.20,0.249,557
176.35,18.072,9.956,-0.03,1.00,0.122,557
176.45,18.196,9.965,0.03,0.78,0.037,557
176.55,18.378,9.996,0.07,-0.02,0.192,558
176.65,18.530,9.969,0.07,0.55,0.164,558
176.76,18.627,9.984,0.10,0.20,0.066,558
176.86,18.836,9.973,0.12,0.36,0.147,559
176.96,18.960,9.976,0.14,0.30,0.237,559
177.07,19.104,9.985,0.16,0.12,0.093,559
177.17,19.237,9.993,0.16,-0.07,0.041,560
177.28,19.401,9.983,0.16,0.13,0.206,560
177.38,19.584,10.001,0.17,-0.24,0.117,560
177.48,19.727,10.002,0.15,-0.25,0.025,560
177.58,19.855,9.990,0.14,0.01,0.154,561
177.68,20.044,9.988,0.14,0.07,0.163,561
177.78,20.193,9.992,0.14,-0.01,0.016,561
177.89,20.341,9.983,0.14,0.14,0.136,562
177.99,20.480,9.979,0.15,0.23,0.233,562
178.09,20.568,10.013,0.16,-0.49,0.144,562
178.20,20.748,9.989,0.13,0.03,0.038,563
178.30,20.885,9.959,0.14,0.61,0.178,563
178.40,21.057,10.024,0.17,-0.73,0.162,563
178.50,21.222,9.997,0.13,-0.12,0.006,563
178.60,21.373,9.989,0.12,0.06,0.157,564
178.71,21.529,10.004,0.13,-0.24,0.193,564
178.81,21.698,9.985,0.11,0.19,0.029,564
178.91,21.807,9.957,0.12,0.64,0.096,565
179.01,21.946,9.982,0.16,0.14,0.225,565
179.11,22.088,9.970,0.17,0.41,0.143,565
179.22,22.259,10.017,0.19,-0.68,0.036,565
179.32,22.440,9.994,0.15,-0.09,0.213,566
179.42,22.588,10.008,0.15,-0.37,0.145,566
179.52,22.685,10.006,0.13,-0.31,0.047,566
179.63,22.847,9.986,0.11,0.12,0.116,567
179.73,23.020,10.028,0.11,-0.71,0.220,567
179.83,23.167,10.022,0.07,-0.59,0.074,567
179.94,23.311,9.981,0.04,0.30,0.076,568
180.04,23.451,9.993,0.05,0.06,0.213,568
180.14,23.624,10.002,0.06,-0.13,0.118,568
180.24,23.817,9.988,0.05,0.16,0.075,569
180.35,23.896,10.030,0.06,-0.65,0.157,569
180.45,24.079,10.002,0.02,-0.06,0.169,569
180.55,24.235,9.969,0.02,0.68,0.033,569
180.66,24.363,9.985,0.06,0.20,0.116,570
180.76,24.541,9.981,0.07,0.29,0.213,570
180.86,24.686,10.024,0.09,-0.66,0.072,570
180.96,24.840,9.984,0.05,0.23,0.089,571
181.06,24.938,10.002,0.06,-0.11,0.186,571
181.16,25.120,9.994,0.06,0.06,0.138,571
181.27,25.246,9.998,0.06,-0.03,0.012,571
181.37,25.411,9.991,0.06,0.09,0.154,572
181.48,25.526,9.984,0.06,0.25,0.238,572
181.58,25.715,9.962,0.08,0.74,0.061,572
181.68,25.882,9.985,0.12,0.12,0.120,573
181.79,26.056,9.976,0.13,0.31,0.214,573
181.89,26.164,9.978,0.15,0.28,0.107,573
181.99,26.294,9.966,0.16,0.55,0.043,573
182.10,26.479,9.995,0.20,-0.16,0.211,574
182.21,26.637,9.982,0.19,0.12,0.138,574
182.31,26.752,10.018,0.19,-0.69,0.028,574
182.41,26.913,9.974,0.15,0.30,0.142,575
182.51,27.069,9.998,0.17,-0.19,0.209,575
182.62,27.226,10.005,0.16,-0.34,0.053,575
182.72,27.374,9.993,0.14,-0.05,0.096,576
182.82,27.505,10.013,0.14,-0.43,0.227,576
182.92,27.670,10.009,0.11,-0.35,0.114,576
183.02,27.804,10.017,0.09,-0.52,0.027,576
183.12,27.944,10.000,0.06,-0.08,0.160,577
183.22,28.087,10.026,0.05,-0.61,0.204,577
183.32,28.266,9.964,0.02,0.79,0.043,577
183.42,28.421,10.027,0.06,-0.58,0.135,578
183.53,28.591,10.035,0.03,-0.76,0.206,578
183.63,28.707,10.001,-0.02,-0.00,0.087,578
183.73,28.873,10.030,-0.02,-0.53,0.084,579
183.84,29.027,10.009,-0.05,-0.11,0.233,579
183.94,29.163,9.990,-0.05,0.30,0.136,579
184.05,29.351,10.004,-0.04,-0.02,0.051,580
184.15,29.491,9.994,-0.04,0.16,0.191,580
184.26,29.636,10.017,-0.03,-0.31,0.169,580
184.36,29.779,10.015,-0.05,-0.27,0.029,580
184.46,29.910,10.037,-0.06,-0.61,0.112,581
184.56,30.108,9.996,-0.10,0.22,0.201,581
184.67,30.211,10.012,-0.09,-0.14,0.099,581
184.77,30.367,9.981,-0.09,0.46,0.060,582
184.87,30.481,9.998,-0.07,0.13,0.171,582
184.97,30.679,9.999,-0.06,0.10,0.136,582
185.08,30.782,9.990,-0.05,0.30,0.034,582
185.18,30.929,9.976,-0.04,0.50,0.116,583
185.28,31.142,9.989,-0.01,0.24,0.178,583
185.38,31.272,9.992,0.01,0.16,0.049,583
185.48,31.401,9.984,0.02,0.27,0.083,584
185.58,31.597,9.964,0.03,0.67,0.231,584
185.69,31.704,9.993,0.07,0.04,0.121,584
185.79,31.868,10.023,0.08,-0.51,0.049,585
185.89,32.044,10.003,0.05,-0.11,0.219,585
185.99,32.178,10.037,0.04,-0.84,0.157,585
186.09,32.287,9.985,-0.01,0.35,0.046,585
186.20,32.486,10.029,0.01,-0.57,0.159,586
186.30,32.620,10.019,-0.02,-0.35,0.216,586
186.41,32.779,10.018,-0.04,-0.34,0.060,586
186.51,32.931,9.999,-0.06,0.09,0.095,587
186.61,33.081,10.004,-0.06,-0.01,0.245,587
186.71,33.224,10.006,-0.06,-0.04,0.117,587
186.82,33.358,10.016,-0.06,-0.28,0.024,587
186.92,33.545,9.999,-0.08,0.12,0.205,588
187.02,33.652,9.990,-0.07,0.30,0.194,588
187.12,33.817,9.996,-0.05,0.17,0.029,588
187.23,34.008,10.000,-0.04,0.06,0.162,589
187.33,34.110,9.974,-0.04,0.58,0.242,589
187.44,34.272,10.023,-0.01,-0.50,0.082,589
187.53,34.394,9.992,-0.04,0.19,0.044,590
187.64,34.527,10.007,-0.02,-0.11,0.176,590
187.74,34.708,9.991,-0.03,0.24,0.149,590
187.85,34.872,9.964,-0.02,0.85,0.039,590
187.95,34.994,9.996,0.04,0.02,0.138,591
188.05,35.168,10.007,0.04,-0.20,0.194,591
188.16,35.324,10.003,0.02,-0.11,0.037,591
188.26,35.465,9.993,0.02,0.12,0.104,592
188.36,35.614,10.018,0.02,-0.39,0.253,592
188.46,35.760,10.021,0.00,-0.45,0.108,592
188.56,35.900,10.017,-0.03,-0.37,0.038,592
188.66,36.069,10.019,-0.05,-0.30,0.203,593
188.77,36.231,9.991,-0.07,0.27,0.141,593
188.87,36.380,10.005,-0.05,-0.03,0.009,593
188.97,36.560,10.021,-0.05,-0.34,0.189,594
189.08,36.668,10.004,-0.07,0.02,0.208,594
189.18,36.789,10.025,-0.07,-0.44,0.092,594
189.28,36.983,9.966,-0.10,0.75,0.111,595
189.38,37.131,10.000,-0.05,0.08,0.250,595
189.48,37.251,9.976,-0.05,0.57,0.133,595
189.59,37.445,10.010,-0.01,-0.16,0.064,596
189.69,37.563,9.992,-0.02,0.17,0.181,596
189.79,37.718,9.978,-0.01,0.47,0.170,596
189.89,37.898,10.014,0.02,-0.35,0.018,596
189.99,37.989,10.021,-0.00,-0.39,0.104,597
190.10,38.154,10.021,-0.03,-0.39,0.239,597
190.20,38.303,9.992,-0.05,0.26,0.090,597
190.30,38.459,9.998,-0.04,0.07,0.067,598
190.40,38.642,9.995,-0.03,0.14,0.250,598
190.51,38.794,9.951,-0.02,1.10,0.114,598
190.61,38.899,9.998,0.04,-0.02,0.003,598
190.71,39.071,10.002,0.04,-0.09,0.174,599
190.81,39.206,9.999,0.04,-0.03,0.197,599
190.92,39.366,10.003,0.03,-0.10,0.036,599
191.02,39.494,10.015,0.03,-0.31,0.092,600
191.12,39.649,9.970,0.01,0.58,0.248,600
191.23,39.785,9.967,0.04,0.64,0.127,600
191.33,39.972,10.023,0.08,-0.53,0.068,601
191.44,40.105,9.997,0.05,-0.01,0.197,601
191.54,40.277,9.964,0.05,0.70,0.141,601
191.64,40.452,10.005,0.09,-0.20,0.040,602
191.75,40.578,9.973,0.08,0.42,0.167,602
191.85,40.742,10.020,0.11,-0.55,0.178,602
191.95,40.851,9.992,0.07,0.07,0.067,602
192.05,41.021,10.037,0.08,-0.79,0.109,603
192.15,41.168,10.001,0.03,-0.06,0.250,603
192.26,41.349,10.039,0.03,-0.88,0.083,603
192.37,41.449,10.009,-0.03,-0.17,0.027,603
192.47,41.608,10.028,-0.04,-0.49,0.187,604
192.57,41.791,10.009,-0.07,-0.11,0.138,604
192.67,41.896,10.020,-0.07,-0.35,0.038,604
192.78,42.051,9.994,-0.09,0.24,0.123,605
192.88,42.239,10.009,-0.08,-0.08,0.195,605
192.98,42.395,10.016,-0.08,-0.24,0.041,605
193.08,42.491,10.027,-0.10,-0.37,0.064,606
193.19,42.706,9.993,-0.12,0.31,0.233,606
193.29,42.812,9.987,-0.10,0.41,0.128,606
193.39,43.002,10.002,-0.08,0.07,0.063,607
193.50,43.102,9.994,-0.07,0.22,0.163,607
193.60,43.306,10.006,-0.06,-0.03,0.138,607
193.70,43.429,10.014,-0.06,-0.22,0.020,607
193.80,43.591,9.983,-0.08,0.42,0.148,608
193.91,43.709,10.044,-0.05,-0.81,0.244,608
194.01,43.870,10.016,-0.10,-0.22,0.081,608
194.11,43.991,10.003,-0.11,0.09,0.042,609
194.21,44.141,9.998,-0.11,0.18,0.192,609
194.32,44.307,10.015,-0.10,-0.19,0.148,609
194.42,44.472,9.994,-0.11,0.28,0.019,609
194.53,44.625,10.028,-0.09,-0.41,0.173,610
194.63,44.765,9.939,-0.12,1.42,0.204,610
194.73,44.914,10.035,-0.03,-0.73,0.057,610
194.83,45.079,9.963,-0.07,0.79,0.125,611
194.94,45.221,10.017,-0.03,-0.30,0.244,611
195.04,45.376,10.007,-0.05,-0.09,0.089,611
195.14,45.505,10.019,-0.05,-0.28,0.045,612
195.25,45.619,9.987,-0.07,0.34,0.155,612
195.35,45.829,10.000,-0.05,0.07,0.141,612
195.46,45.987,9.994,-0.04,0.20,0.018,612
195.56,46.121,10.000,-0.03,0.04,0.151,613
195.67,46.296,10.018,-0.03,-0.34,0.180,613
195.77,46.398,10.016,-0.05,-0.27,0.079,613
195.87,46.576,10.035,-0.07,-0.56,0.107,614
195.97,46.755,9.998,-0.10,0.17,0.225,614
196.08,46.856,9.997,-0.09,0.19,0.124,614
196.18,47.024,10.010,-0.08,-0.08,0.045,615
196.28,47.140,9.972,-0.08,0.63,0.163,615
196.38,47.350,9.989,-0.05,0.30,0.136,615
196.48,47.485,10.011,-0.03,-0.22,0.011,615
196.58,47.598,10.007,-0.04,-0.07,0.113,616
196.70,47.795,10.012,-0.04,-0.19,0.196,616
196.80,47.904,9.979,-0.06,0.53,0.089,616
196.90,48.069,9.964,-0.02,0.69,0.086,617
197.00,48.196,9.997,0.02,0.04,0.206,617
197.10,48.393,9.980,0.02,0.41,0.104,617
197.20,48.507,10.008,0.04,-0.26,0.014,617
197.31,48.669,9.990,0.03,0.15,0.174,618
197.41,48.825,9.985,0.04,0.26,0.177,618
197.51,48.991,10.008,0.05,-0.26,0.013,618
197.61,49.119,9.993,0.04,0.09,0.118,619
197.72,49.262,10.026,0.04,-0.58,0.245,619
197.82,49.405,9.985,0.01,0.32,0.102,619
197.92,49.530,10.039,0.03,-0.94,0.046,619
198.02,49.723,10.000,-0.03,0.04,0.217,620
198.12,49.831,9.987,-0.03,0.31,0.181,620
198.23,50.033,9.985,-0.01,0.36,0.027,620
198.33,50.200,10.023,0.01,-0.46,0.191,621
198.43,50.300,9.956,-0.01,0.91,0.220,621
198.53,50.450,10.010,0.04,-0.27,0.067,621
198.63,50.607,9.973,0.02,0.47,0.095,622
198.74,50.772,10.008,0.05,-0.23,0.250,622
198.84,50.884,10.007,0.04,-0.21,0.137,622
198.94,51.086,9.992,0.03,0.12,0.065,623
199.04,51.236,10.032,0.03,-0.66,0.217,623
199.15,51.370,10.051,-0.01,-1.06,0.164,623
199.25,51.496,10.013,-0.07,-0.20,0.033,623
199.35,51.634,9.996,-0.08,0.17,0.108,624
199.45,51.798,9.959,-0.07,0.91,0.238,624
199.56,51.958,10.000,-0.02,0.03,0.074,624
199.66,52.089,9.985,-0.02,0.28,0.060,625
199.77,52.267,10.011,0.00,-0.22,0.236,625
199.87,52.437,9.989,-0.01,0.26,0.100,625
199.97,52.553,9.946,0.00,1.23,0.056,625
200.08,52.727,9.997,0.08,-0.03,0.190,626
200.18,52.870,9.992,0.07,0.06,0.172,626
200.28,52.976,10.016,0.08,-0.47,0.068,626
200.38,53.161,9.971,0.05,0.48,0.122,627
200.49,53.327,9.963,0.08,0.65,0.224,627
200.59,53.479,9.978,0.12,0.33,0.072,627
200.69,53.612,10.014,0.14,-0.43,0.067,628
200.80,53.785,10.013,0.11,-0.41,0.238,628
200.90,53.917,9.987,0.09,0.16,0.136,628
201.01,54.105,10.003,0.10,-0.17,0.053,629
201.11,54.243,10.014,0.09,-0.38,0.191,629
201.21,54.407,10.038,0.06,-0.88,0.155,629
201.31,54.522,10.003,0.01,-0.09,0.036,629
201.42,54.634,9.977,0.01,0.41,0.080,630
201.52,54.850,9.999,0.03,-0.02,0.212,630
201.62,54.953,10.027,0.03,-0.62,0.113,630
201.72,55.097,9.972,-0.01,0.66,0.044,630
201.83,55.271,10.001,0.03,-0.06,0.208,631
201.93,55.465,10.004,0.03,-0.12,0.103,631
202.03,55.535,10.046,0.02,-1.06,0.056,631
202.13,55.708,9.991,-0.04,0.23,0.141,632
202.24,55.877,10.003,-0.03,-0.02,0.196,632
202.34,55.968,9.987,-0.03,0.33,0.105,632
202.44,56.171,10.011,-0.01,-0.19,0.099,633
202.54,56.309,10.031,-0.02,-0.58,0.238,633
202.64,56.454,10.013,-0.06,-0.20,0.125,633
202.74,56.620,9.991,-0.07,0.25,0.043,634
202.85,56.771,10.009,-0.05,-0.10,0.193,634
202.95,56.919,9.989,-0.06,0.32,0.165,634
203.05,57.039,10.008,-0.04,-0.11,0.045,634
203.16,57.216,9.999,-0.05,0.08,0.133,635
203.26,57.389,9.975,-0.04,0.57,0.201,635
203.36,57.496,10.030,-0.01,-0.65,0.098,635
203.46,57.676,10.007,-0.05,-0.07,0.088,636
203.56,57.808,9.982,-0.05,0.42,0.221,636
203.67,57.959,9.998,-0.03,0.08,0.134,636
203.77,58.111,9.959,-0.02,0.97,0.044,636
203.87,58.225,9.980,0.04,0.32,0.133,637
203.98,58.421,10.000,0.06,-0.07,0.177,637
204.08,58.551,9.957,0.05,0.88,0.064,637
204.19,58.740,10.000,0.10,-0.13,0.141,638
204.29,58.834,9.999,0.10,-0.11,0.235,638
204.39,59.007,9.984,0.09,0.21,0.098,638
204.50,59.208,9.984,0.10,0.16,0.105,639
204.60,59.301,9.996,0.11,-0.06,0.197,639
204.70,59.474,9.990,0.11,0.06,0.135,639
204.80,59.592,9.976,0.11,0.38,0.029,639
204.92,59.786,9.995,0.13,-0.08,0.177,640
205.02,59.908,9.954,0.13,0.76,0.211,640
205.13,60.088,9.970,0.18,0.44,0.040,640
205.23,60.192,10.031,0.20,-0.83,0.084,641
205.34,60.373,10.013,0.15,-0.46,0.246,641
205.44,60.543,10.006,0.12,-0.31,0.077,641
205.54,60.654,10.003,0.11,-0.21,0.035,641
205.64,60.856,9.972,0.09,0.43,0.239,642
205.74,60.971,9.983,0.12,0.19,0.155,642
205.84,61.144,10.009,0.13,-0.40,0.021,642
205.94,61.268,10.010,0.11,-0.33,0.143,643
206.05,61.417,10.005,0.09,-0.21,0.212,643
206.15,61.551,9.975,0.07,0.45,0.082,643
206.25,61.728,10.003,0.10,-0.19,0.098,644
206.36,61.847,9.996,0.09,-0.04,0.218,644
206.46,62.027,9.995,0.09,-0.01,0.108,644
206.57,62.153,10.028,0.09,-0.78,0.033,644
206.67,62.333,10.024,0.04,-0.53,0.200,645
206.77,62.452,9.984,0.01,0.31,0.189,645
206.87,62.632,9.963,0.03,0.81,0.038,645
206.98,62.792,9.991,0.08,0.08,0.152,646
207.08,62.939,9.986,0.08,0.17,0.207,646
207.18,63.056,9.982,0.09,0.27,0.091,646
207.28,63.226,10.018,0.11,-0.47,0.083,647
207.39,63.367,9.986,0.08,0.18,0.223,647
207.49,63.475,10.005,0.09,-0.22,0.175,647
207.59,63.647,10.015,0.08,-0.46,0.016,647
207.69,63.839,9.993,0.05,0.07,0.189,648
207.79,63.971,10.016,0.05,-0.41,0.185,648
207.90,64.114,9.956,0.03,0.95,0.060,648
208.00,64.256,9.994,0.09,0.01,0.101,649
208.10,64.409,9.987,0.09,0.15,0.252,649
208.20,64.543,9.971,0.10,0.50,0.121,649
208.31,64.703,10.002,0.13,-0.20,0.043,650
208.41,64.864,10.015,0.11,-0.44,0.204,650
208.52,65.024,10.009,0.09,-0.32,0.142,650
208.62,65.153,10.011,0.07,-0.35,0.017,650
208.72,65.331,9.986,0.05,0.20,0.166,651
208.83,65.470,10.023,0.06,-0.56,0.202,651
208.93,65.629,10.002,0.03,-0.09,0.042,651
209.03,65.750,9.996,0.02,0.05,0.079,652
209.14,65.901,10.011,0.02,-0.25,0.230,652
209.24,66.051,10.006,0.01,-0.13,0.125,652
209.34,66.197,10.034,0.00,-0.78,0.040,652
209.45,66.392,10.017,-0.05,-0.26,0.216,653
